Episode,Avg_Waiting_Time,Avg_Queue_Length,Throughput,Total_Violations,Phase_Violations,Duration_Violations,Env_Violations
0,293.98,68.93,2.9528,0,0,0,1944
1,293.7,68.27,4.6333,0,0,0,1701
2,272.62,76.4,1.9667,0,0,0,2065
3,290.21,68.2,3.4056,0,0,0,2223
4,336.85,64.0,2.8167,0,0,0,2304
5,340.17,62.2,2.1,0,0,0,2484
6,298.16,64.0,9.5944,0,0,0,1193
7,344.39,61.33,1.6944,0,0,0,1524
8,314.74,50.67,18.45,0,0,0,660
9,295.5,64.0,10.1,0,0,0,799
10,352.64,50.67,13.2667,0,0,0,180
11,302.13,50.67,20.3,0,0,0,360
12,296.47,50.27,21.3056,0,0,0,627
13,276.44,64.0,13.5556,0,0,0,388
14,213.74,40.8,38.7111,0,0,0,22
15,351.62,50.67,13.2167,0,0,0,122
16,357.11,24.0,39.3833,0,0,0,0
17,257.11,50.67,26.7111,0,0,0,346
18,322.5,37.33,29.6,0,0,0,266
19,266.53,50.67,25.4111,0,0,0,809
20,343.16,50.67,14.6,0,0,0,322
21,353.89,37.33,26.3444,0,0,0,354
22,267.37,50.67,25.2667,0,0,0,385
23,311.06,37.33,30.7111,0,0,0,236
24,328.17,37.33,29.0111,0,0,0,282
25,321.05,37.33,29.75,0,0,0,262
26,357.11,24.0,39.3833,0,0,0,0
27,319.42,64.0,5.8889,0,0,0,1084
28,332.46,37.33,28.5667,0,0,0,294
29,336.74,37.33,28.1222,0,0,0,453
30,276.04,50.67,23.9722,0,0,0,420
31,326.78,37.33,29.1556,0,0,0,278
32,317.83,37.33,30.0833,0,0,0,9
33,357.11,24.0,39.3833,0,0,0,0
34,300.89,35.07,32.6778,0,0,0,306
35,353.48,37.33,26.2944,0,0,0,16
36,292.09,50.67,21.6389,0,0,0,483
37,346.71,49.8,14.1556,0,0,0,720
38,254.77,34.0,38.9333,0,0,0,14
39,353.48,37.33,26.2944,0,0,0,1
40,354.5,37.33,26.2778,0,0,0,604
41,357.11,24.0,39.3833,0,0,0,0
42,231.06,50.67,30.2278,0,0,0,58
43,357.11,24.0,39.3833,0,0,0,0
44,327.45,37.33,29.0111,0,0,0,282
45,283.75,50.67,22.8444,0,0,0,185
46,328.77,33.33,29.8667,0,0,0,35
47,357.11,24.0,39.3833,0,0,0,0
48,357.11,24.0,39.3833,0,0,0,0
49,325.33,37.33,29.3056,0,0,0,0
50,357.11,24.0,39.3833,0,0,0,0
51,200.02,50.67,34.6722,0,0,0,131
52,264.61,37.33,35.5278,0,0,0,127
53,259.84,37.33,36.1222,0,0,0,124
54,288.72,64.0,11.3722,0,0,0,901
55,357.11,24.0,39.3833,0,0,0,0
56,266.78,37.33,35.3778,0,0,0,148
57,333.69,34.2,29.0111,0,0,0,277
58,324.64,37.33,29.3778,0,0,0,0
59,326.31,50.67,16.8222,0,0,0,318
60,282.37,50.67,23.1556,0,0,0,103
61,240.3,50.67,29.0778,0,0,0,282
62,327.0,62.2,4.6278,0,0,0,420
63,353.54,37.33,26.2778,0,0,0,2
64,357.11,24.0,39.3833,0,0,0,0
65,349.98,37.33,26.75,0,0,0,28
66,270.67,37.33,34.9,0,0,0,44
67,233.68,50.67,29.9333,0,0,0,259
68,196.39,58.67,30.5611,0,0,0,38
69,357.11,24.0,39.3833,0,0,0,0
70,342.48,37.33,27.5278,0,0,0,0
71,354.64,37.33,26.2556,0,0,0,4
72,354.64,37.33,26.2556,0,0,0,4
73,354.64,37.33,26.2556,0,0,0,4
74,354.64,37.33,26.2556,0,0,0,4
75,221.53,66.13,23.5444,0,0,0,64
76,357.11,24.0,39.3833,0,0,0,0
77,343.39,50.67,14.5833,0,0,0,593
78,354.64,37.33,26.2556,0,0,0,42
79,354.64,37.33,26.2556,0,0,0,154
80,354.64,37.33,26.2556,0,0,0,3
81,353.37,50.67,13.15,0,0,0,730
82,303.88,37.33,31.4556,0,0,0,216
83,354.64,37.33,26.2556,0,0,0,3
84,271.02,50.67,24.6611,0,0,0,404
85,310.57,50.67,18.9944,0,0,0,557
86,329.99,50.67,16.3611,0,0,0,628
87,354.64,37.33,26.2556,0,0,0,0
88,338.7,50.67,15.1444,0,0,0,302
89,354.64,37.33,26.2556,0,0,0,0
90,349.53,39.47,26.2556,0,0,0,0
91,351.6,50.67,13.3278,0,0,0,200
92,287.97,50.67,22.25,0,0,0,469
93,276.37,50.67,23.8833,0,0,0,713
94,317.09,50.67,18.1778,0,0,0,630
95,341.08,50.67,14.8833,0,0,0,313
96,351.51,64.0,0.0389,0,0,0,364
97,351.51,64.0,0.0389,0,0,0,452
98,354.88,35.2,26.2556,0,0,0,441
99,331.65,50.67,16.0278,0,0,0,847
100,291.64,50.67,21.7333,0,0,0,505
101,351.85,50.67,13.1667,0,0,0,361
102,353.61,37.33,26.2556,0,0,0,359
103,355.64,33.67,26.2556,0,0,0,714
104,283.08,64.0,12.2389,0,0,0,387
105,351.85,50.67,13.1667,0,0,0,347
106,352.63,49.47,13.1861,0,0,0,426
107,261.56,49.47,25.8056,0,0,0,370
108,308.63,64.0,7.725,0,0,0,551
109,314.47,50.67,18.4611,0,0,0,375
110,286.02,50.67,22.55,0,0,0,573
111,292.77,62.4,10.3611,0,0,0,448
112,270.32,50.67,24.7333,0,0,0,48
113,353.61,37.33,26.2556,0,0,0,5
114,353.61,37.33,26.2556,0,0,0,372
115,353.61,37.33,26.2556,0,0,0,5
116,353.61,37.33,26.2556,0,0,0,313
117,352.89,50.67,13.1389,0,0,0,247
118,349.81,50.67,13.4722,0,0,0,18
119,269.03,50.67,24.9167,0,0,0,366
120,351.87,50.67,13.2889,0,0,0,0
121,351.9,50.67,13.15,0,0,0,361
122,314.23,64.0,6.7611,0,0,0,230
123,342.68,50.67,14.55,0,0,0,237
124,322.21,64.0,5.2361,0,0,0,936
125,293.98,64.0,10.3944,0,0,0,653
126,354.76,36.6,26.2556,0,0,0,355
127,354.7,37.07,26.2556,0,0,0,354
128,352.96,50.67,13.1278,0,0,0,60
129,352.96,50.67,13.1278,0,0,0,292
130,303.66,50.67,20.0667,0,0,0,635
131,351.9,50.67,13.15,0,0,0,14
132,332.16,50.27,15.9556,0,0,0,439
133,268.29,48.53,24.6222,0,0,0,53
134,354.61,37.33,26.2611,0,0,0,161
135,322.38,50.67,17.5167,0,0,0,238
136,338.45,50.67,15.1778,0,0,0,303
137,351.89,50.67,13.3611,0,0,0,375
138,294.37,64.0,10.25,0,0,0,98
139,349.79,50.67,13.55,0,0,0,345
140,353.61,37.33,26.2556,0,0,0,359
141,251.03,37.33,37.0111,0,0,0,66
142,357.11,24.0,39.3833,0,0,0,0
143,222.7,64.0,23.0667,0,0,0,358
144,327.58,64.0,4.3222,0,0,0,981
145,357.11,24.0,39.3833,0,0,0,0
146,344.03,50.67,14.3611,0,0,0,19
147,349.79,50.67,13.55,0,0,0,191
148,289.23,64.0,11.2056,0,0,0,54
149,353.61,37.33,26.2556,0,0,0,0
150,336.7,64.0,2.8,0,0,0,963
151,357.11,24.0,39.3833,0,0,0,0
152,313.42,50.67,18.6833,0,0,0,358
153,287.09,50.67,22.4,0,0,0,106
154,349.0,50.67,13.6611,0,0,0,0
155,353.61,37.33,26.2556,0,0,0,0
156,353.61,37.33,26.2556,0,0,0,192
157,353.61,37.33,26.2556,0,0,0,4
158,353.61,37.33,26.2556,0,0,0,3
159,354.64,37.33,26.2556,0,0,0,0
160,288.48,50.67,22.1056,0,0,0,63
161,277.36,42.67,22.25,0,0,0,110
162,311.03,37.33,30.7889,0,0,0,248
163,353.61,37.33,26.2556,0,0,0,334
164,353.61,37.33,26.2556,0,0,0,9
165,357.11,24.0,39.3833,0,0,0,0
166,357.11,24.0,39.3833,0,0,0,0
167,347.74,64.0,0.7778,0,0,0,22
168,357.11,24.0,39.3833,0,0,0,0
169,334.23,50.67,15.7722,0,0,0,169
170,337.97,50.67,15.1389,0,0,0,4
171,354.99,37.33,26.2556,0,0,0,359
172,267.45,37.33,35.2333,0,0,0,114
173,354.99,37.33,26.2556,0,0,0,65
174,353.58,42.67,13.2167,0,0,0,1
175,354.99,37.33,26.2556,0,0,0,174
176,353.61,37.33,26.2556,0,0,0,0
177,353.61,37.33,26.2556,0,0,0,0
178,357.11,24.0,39.3833,0,0,0,0
179,354.99,37.33,26.2556,0,0,0,90
180,332.35,50.2,16.25,0,0,0,541
181,354.64,37.33,26.2556,0,0,0,0
182,351.9,50.67,13.15,0,0,0,596
183,263.17,37.33,35.6778,0,0,0,0
184,357.11,24.0,39.3833,0,0,0,0
185,272.13,50.67,24.5222,0,0,0,239
186,353.61,37.33,26.2556,0,0,0,0
187,277.82,50.47,23.7333,0,0,0,124
188,353.61,37.33,26.2556,0,0,0,160
189,353.61,37.33,26.2556,0,0,0,0
190,357.11,24.0,39.3833,0,0,0,0
191,274.24,50.67,24.15,0,0,0,122
192,357.11,24.0,39.3833,0,0,0,0
193,250.92,64.0,17.95,0,0,0,266
194,297.42,50.67,20.8444,0,0,0,218
195,353.61,37.33,26.2556,0,0,0,0
196,315.61,50.67,18.3611,0,0,0,236
197,353.61,37.33,26.2556,0,0,0,0
198,353.61,37.33,26.2556,0,0,0,299
199,344.44,50.67,14.3278,0,0,0,554
200,357.11,24.0,39.3833,0,0,0,0
201,348.53,37.33,26.9,0,0,0,0
202,357.11,24.0,39.3833,0,0,0,0
203,357.11,24.0,39.3833,0,0,0,0
204,353.61,37.33,26.2556,0,0,0,0
205,345.62,24.8,39.3833,0,0,0,0
206,353.61,37.33,26.2556,0,0,0,0
207,357.11,24.0,39.3833,0,0,0,0
208,353.44,37.33,26.4167,0,0,0,281
209,272.44,50.67,24.3611,0,0,0,53
210,271.3,50.67,24.6222,0,0,0,66
211,352.69,50.67,13.1333,0,0,0,0
212,357.11,24.0,39.3833,0,0,0,0
213,357.11,24.0,39.3833,0,0,0,0
214,357.11,24.0,39.3833,0,0,0,0
215,357.11,24.0,39.3833,0,0,0,0
216,299.62,37.33,31.9722,0,0,0,264
217,357.11,24.0,39.3833,0,0,0,0
218,205.24,50.67,33.8611,0,0,0,78
219,316.57,50.67,18.25,0,0,0,218
220,309.27,50.67,19.1778,0,0,0,98
221,311.75,37.33,30.6389,0,0,0,0
222,303.23,50.67,20.0278,0,0,0,260
223,357.11,24.0,39.3833,0,0,0,0
224,357.11,24.0,39.3833,0,0,0,0
225,316.29,64.0,6.3611,0,0,0,272
226,353.61,37.33,26.2556,0,0,0,0
227,357.11,24.0,39.3833,0,0,0,0
228,357.11,24.0,39.3833,0,0,0,0
229,357.11,24.0,39.3833,0,0,0,0
230,357.11,24.0,39.3833,0,0,0,0
231,311.03,37.33,30.7889,0,0,0,0
232,274.63,64.0,13.7667,0,0,0,86
233,357.11,24.0,39.3833,0,0,0,0
234,290.22,37.33,32.9722,0,0,0,175
235,242.83,37.33,37.8611,0,0,0,43
236,304.82,64.0,8.4,0,0,0,6
237,286.83,64.0,11.6333,0,0,0,126
238,357.11,24.0,39.3833,0,0,0,0
239,357.11,24.0,39.3833,0,0,0,0
240,357.11,24.0,39.3833,0,0,0,0
241,353.19,37.33,26.4167,0,0,0,0
242,357.11,24.0,39.3833,0,0,0,0
243,357.11,24.0,39.3833,0,0,0,0
244,266.75,37.33,35.3056,0,0,0,112
245,357.11,24.0,39.3833,0,0,0,0
246,357.11,24.0,39.3833,0,0,0,0
247,340.03,50.67,14.9556,0,0,0,30
248,351.36,50.67,13.3611,0,0,0,0
249,338.96,50.67,15.1056,0,0,0,0
250,357.11,24.0,39.3833,0,0,0,0
251,310.26,64.0,7.4333,0,0,0,630
252,357.11,24.0,39.3833,0,0,0,0
253,340.54,50.67,14.8833,0,0,0,0
254,357.11,24.0,39.3833,0,0,0,0
255,352.39,50.67,13.2167,0,0,0,0
256,357.11,24.0,39.3833,0,0,0,0
257,301.39,37.33,31.7889,0,0,0,32
258,357.11,24.0,39.3833,0,0,0,0
259,315.34,37.33,30.2667,0,0,0,134
260,357.11,24.0,39.3833,0,0,0,0
261,336.6,50.67,15.4389,0,0,0,0
262,330.28,50.67,16.3278,0,0,0,0
263,333.99,50.67,15.8056,0,0,0,0
264,331.86,50.67,16.1056,0,0,0,0
265,357.11,24.0,39.3833,0,0,0,0
266,357.11,24.0,39.3833,0,0,0,0
267,335.81,50.67,15.55,0,0,0,0
268,335.57,50.67,15.5833,0,0,0,0
269,335.81,50.67,15.55,0,0,0,0
270,357.11,24.0,39.3833,0,0,0,0
271,334.5,50.67,15.7333,0,0,0,0
272,308.99,64.0,7.7333,0,0,0,219
273,357.11,24.0,39.3833,0,0,0,0
274,352.15,50.67,13.25,0,0,0,0
275,357.11,24.0,39.3833,0,0,0,0
276,283.55,37.33,33.6389,0,0,0,157
277,357.11,24.0,39.3833,0,0,0,0
278,357.11,24.0,39.3833,0,0,0,0
279,357.11,24.0,39.3833,0,0,0,0
280,357.11,24.0,39.3833,0,0,0,0
281,357.11,24.0,39.3833,0,0,0,0
282,327.45,37.33,29.0111,0,0,0,0
283,357.11,24.0,39.3833,0,0,0,0
284,354.64,37.33,26.2556,0,0,0,94
285,354.64,37.33,26.2556,0,0,0,0
286,313.44,60.87,7.6167,0,0,0,495
287,354.64,37.33,26.2556,0,0,0,0
288,255.24,37.33,36.6,0,0,0,77
289,354.64,37.33,26.2556,0,0,0,0
290,357.11,24.0,39.3833,0,0,0,0
291,316.62,50.67,18.25,0,0,0,0
292,351.77,37.33,26.4889,0,0,0,0
293,354.64,37.33,26.2556,0,0,0,0
294,354.14,39.47,26.2556,0,0,0,2
295,353.51,39.47,26.2556,0,0,0,8
296,287.63,52.8,22.7722,0,0,0,20
297,345.34,39.47,26.2556,0,0,0,181
298,354.03,39.47,26.2556,0,0,0,3
299,354.14,39.47,26.2556,0,0,0,1
300,354.64,37.33,26.2556,0,0,0,0
301,315.56,50.67,18.4,0,0,0,0
302,348.36,50.67,13.8833,0,0,0,336
303,319.78,50.67,17.8056,0,0,0,222
304,259.02,64.0,16.6167,0,0,0,52
305,354.64,37.33,26.2556,0,0,0,124
306,333.44,50.67,15.8833,0,0,0,0
307,357.11,24.0,39.3833,0,0,0,0
308,344.59,37.33,27.2333,0,0,0,0
309,357.11,24.0,39.3833,0,0,0,0
310,276.43,37.33,34.3778,0,0,0,1
311,266.03,37.33,35.4556,0,0,0,1
312,357.11,24.0,39.3833,0,0,0,0
313,357.11,24.0,39.3833,0,0,0,0
314,304.4,50.67,20.0056,0,0,0,491
315,354.64,37.33,26.2556,0,0,0,0
316,357.11,24.0,39.3833,0,0,0,0
317,354.64,37.33,26.2556,0,0,0,0
318,336.34,50.67,15.55,0,0,0,48
319,354.64,37.33,26.2556,0,0,0,208
320,354.64,37.33,26.2556,0,0,0,0
321,354.64,37.33,26.2556,0,0,0,0
322,300.3,50.67,20.6222,0,0,0,154
323,316.62,50.67,18.25,0,0,0,218
324,276.6,50.67,23.8833,0,0,0,64
325,339.88,37.33,27.8222,0,0,0,314
326,255.69,37.33,36.5278,0,0,0,17
327,357.11,24.0,39.3833,0,0,0,0
328,354.64,37.33,26.2556,0,0,0,0
329,357.11,24.0,39.3833,0,0,0,0
330,311.33,50.67,18.9944,0,0,0,4
331,286.07,50.67,22.55,0,0,0,0
332,354.64,37.33,26.2556,0,0,0,0
333,354.64,37.33,26.2556,0,0,0,0
334,354.64,37.33,26.2556,0,0,0,0
335,357.11,24.0,39.3833,0,0,0,0
336,357.11,24.0,39.3833,0,0,0,0
337,357.11,24.0,39.3833,0,0,0,0
338,336.02,37.33,28.1222,0,0,0,0
339,354.64,37.33,26.2556,0,0,0,0
340,354.64,37.33,26.2556,0,0,0,0
341,357.11,24.0,39.3833,0,0,0,0
342,354.64,37.33,26.2556,0,0,0,0
343,331.54,50.67,16.25,0,0,0,63
344,354.64,37.33,26.2556,0,0,0,0
345,343.1,37.33,27.4889,0,0,0,323
346,297.04,50.67,21.1056,0,0,0,158
347,357.11,24.0,39.3833,0,0,0,0
348,324.64,37.33,29.3778,0,0,0,373
349,352.88,39.47,26.2556,0,0,0,0
350,343.2,37.33,27.3778,0,0,0,0
351,248.92,37.33,37.1556,0,0,0,0
352,317.49,37.33,30.0444,0,0,0,75
353,353.93,39.47,26.2556,0,0,0,194
354,357.11,24.0,39.3833,0,0,0,0
355,354.64,37.33,26.2556,0,0,0,0
356,354.64,37.33,26.2556,0,0,0,0
357,295.37,58.27,13.2111,0,0,0,361
358,357.11,24.0,39.3833,0,0,0,0
359,310.71,37.33,30.8222,0,0,0,1
360,332.46,37.33,28.5667,0,0,0,2
361,276.67,37.33,34.3778,0,0,0,137
362,357.11,24.0,39.3833,0,0,0,0
363,259.52,37.33,36.1556,0,0,0,89
364,354.64,37.33,26.2556,0,0,0,0
365,251.06,37.33,36.9333,0,0,0,10
366,357.11,24.0,39.3833,0,0,0,0
367,286.74,37.33,33.2333,0,0,0,2
368,274.84,37.33,34.5667,0,0,0,93
369,357.11,24.0,39.3833,0,0,0,0
370,357.11,24.0,39.3833,0,0,0,0
371,266.4,37.33,35.4167,0,0,0,1
372,357.11,24.0,39.3833,0,0,0,0
373,319.28,37.33,29.9333,0,0,0,0
374,277.92,50.67,23.7722,0,0,0,3
375,259.03,33.4,38.9722,0,0,0,3
376,284.49,37.33,33.5667,0,0,0,109
377,242.28,35.93,38.7889,0,0,0,16
378,312.48,37.33,30.6389,0,0,0,0
379,357.11,24.0,39.3833,0,0,0,0
380,296.33,50.67,21.1167,0,0,0,1
381,357.11,24.0,39.3833,0,0,0,0
382,357.11,24.0,39.3833,0,0,0,0
383,357.11,24.0,39.3833,0,0,0,0
384,357.11,24.0,39.3833,0,0,0,0
385,357.11,24.0,39.3833,0,0,0,0
386,264.29,49.33,26.0833,0,0,0,318
387,357.11,24.0,39.3833,0,0,0,0
388,328.55,37.33,28.9722,0,0,0,0
389,263.57,37.33,35.7111,0,0,0,0
390,357.11,24.0,39.3833,0,0,0,0
391,267.72,37.33,35.3056,0,0,0,112
392,354.64,37.33,26.2556,0,0,0,90
393,319.95,37.33,29.7889,0,0,0,0
394,262.36,37.33,35.8611,0,0,0,6
395,269.27,37.33,35.0444,0,0,0,3
396,357.11,24.0,39.3833,0,0,0,0
397,357.11,24.0,39.3833,0,0,0,0
398,357.11,24.0,39.3833,0,0,0,0
399,292.84,37.33,32.6,0,0,0,0
400,357.11,24.0,39.3833,0,0,0,0
401,273.56,37.33,34.6,0,0,0,14
402,343.55,37.33,27.4167,0,0,0,0
403,311.75,37.33,30.6389,0,0,0,0
404,337.5,37.33,28.0444,0,0,0,63
405,346.07,37.33,27.1556,0,0,0,238
406,306.77,37.33,31.1556,0,0,0,0
407,287.46,37.33,33.2333,0,0,0,168
408,357.11,24.0,39.3833,0,0,0,0
409,339.51,37.33,27.8611,0,0,0,3
410,253.9,37.33,36.6389,0,0,0,0
411,357.11,24.0,39.3833,0,0,0,0
412,357.11,24.0,39.3833,0,0,0,0
413,357.11,24.0,39.3833,0,0,0,0
414,357.11,24.0,39.3833,0,0,0,0
415,357.11,24.0,39.3833,0,0,0,0
416,357.11,24.0,39.3833,0,0,0,0
417,357.11,24.0,39.3833,0,0,0,0
418,314.97,37.33,30.3056,0,0,0,3
419,353.61,37.33,26.2556,0,0,0,0
420,357.11,24.0,39.3833,0,0,0,0
421,357.11,24.0,39.3833,0,0,0,0
422,342.13,37.33,27.4889,0,0,0,0
423,357.11,24.0,39.3833,0,0,0,0
424,357.11,24.0,39.3833,0,0,0,0
425,357.11,24.0,39.3833,0,0,0,0
426,357.11,24.0,39.3833,0,0,0,0
427,308.44,37.33,31.0833,0,0,0,226
428,254.97,37.33,36.5278,0,0,0,3
429,282.13,37.33,33.7111,0,0,0,1
430,357.11,24.0,39.3833,0,0,0,0
431,357.11,24.0,39.3833,0,0,0,0
432,269.41,50.67,25.0056,0,0,0,104
433,357.11,24.0,39.3833,0,0,0,0
434,357.11,24.0,39.3833,0,0,0,0
435,357.11,24.0,39.3833,0,0,0,0
436,357.11,24.0,39.3833,0,0,0,0
437,201.85,50.67,34.3389,0,0,0,60
438,253.2,37.33,36.7111,0,0,0,8
439,357.11,24.0,39.3833,0,0,0,0
440,312.86,37.33,30.6,0,0,0,0
441,331.39,37.33,28.6778,0,0,0,132
442,357.11,24.0,39.3833,0,0,0,0
443,357.11,24.0,39.3833,0,0,0,0
444,357.11,24.0,39.3833,0,0,0,0
445,357.11,24.0,39.3833,0,0,0,0
446,357.11,24.0,39.3833,0,0,0,0
447,357.11,24.0,39.3833,0,0,0,0
448,357.11,24.0,39.3833,0,0,0,0
449,357.11,24.0,39.3833,0,0,0,0
450,357.11,24.0,39.3833,0,0,0,0
451,269.62,37.33,35.0833,0,0,0,1
452,357.11,24.0,39.3833,0,0,0,0
453,357.11,24.0,39.3833,0,0,0,0
454,357.11,24.0,39.3833,0,0,0,0
455,241.39,37.33,38.0111,0,0,0,2
456,357.11,24.0,39.3833,0,0,0,0
457,357.11,24.0,39.3833,0,0,0,0
458,357.11,24.0,39.3833,0,0,0,0
459,357.11,24.0,39.3833,0,0,0,0
460,357.11,24.0,39.3833,0,0,0,0
461,357.11,24.0,39.3833,0,0,0,0
462,296.75,37.33,32.1944,0,0,0,2
463,351.74,37.33,26.5667,0,0,0,2
464,306.93,50.67,19.75,0,0,0,534
465,357.11,24.0,39.3833,0,0,0,0
466,251.33,50.67,27.45,0,0,0,33
467,333.21,37.33,28.4889,0,0,0,0
468,357.11,24.0,39.3833,0,0,0,0
469,270.0,37.33,35.0444,0,0,0,119
470,357.11,24.0,39.3833,0,0,0,0
471,357.11,24.0,39.3833,0,0,0,0
472,339.64,37.33,27.8222,0,0,0,0
473,354.64,37.33,26.2556,0,0,0,0
474,354.64,37.33,26.2556,0,0,0,0
475,354.64,37.33,26.2556,0,0,0,0
476,332.39,39.47,26.3778,0,0,0,171
477,354.64,37.33,26.2556,0,0,0,180
478,352.82,37.33,26.4556,0,0,0,0
479,352.5,37.33,26.4889,0,0,0,0
480,352.12,37.33,26.5278,0,0,0,1
481,302.13,50.67,20.3,0,0,0,0
482,269.59,37.33,35.0111,0,0,0,1
483,352.5,37.33,26.4889,0,0,0,0
484,357.11,24.0,39.3833,0,0,0,0
485,307.54,50.67,19.6389,0,0,0,251
486,357.11,24.0,39.3833,0,0,0,0
487,357.11,24.0,39.3833,0,0,0,0
488,357.11,24.0,39.3833,0,0,0,0
489,257.46,37.33,36.3444,0,0,0,0
490,350.67,37.33,26.6778,0,0,0,0
491,265.2,37.33,35.5667,0,0,0,0
492,357.11,24.0,39.3833,0,0,0,0
493,357.11,24.0,39.3833,0,0,0,0
494,343.93,37.33,27.3778,0,0,0,0
495,349.6,37.33,26.7889,0,0,0,0
496,233.57,37.33,38.8222,0,0,0,0
497,357.11,24.0,39.3833,0,0,0,0
498,354.64,37.33,26.2556,0,0,0,0
499,357.11,24.0,39.3833,0,0,0,0
